College,Uuid
Tri-State College of Acupuncture,f4e6fdcb-54d2-43ed-82ed-f09b6e8d0b68
Triangle Tech - Bethlehem,051cb97d-7078-401d-bfb1-3b2a2ea20f0f
Triangle Tech - Greensburg,68e8df96-fe40-4783-ad56-5d0cbfbeb770
Triangle Tech - Pittsburgh,78a7f5ba-555d-4a66-9151-8308e6607c48
Triangle Tech - Sunbury,4850cbb6-ebd0-436b-b882-57971dc4eb44
Tricoci University of Beauty Culture,c9dc4245-cdf1-4473-ad73-4e91eaae4d68
Tricoci University of Beauty Culture - Chicago Harlem,77cd5aaa-e978-42c5-88cf-6f44420a55ee
Tricoci University of Beauty Culture - Glendale Heights,5dc6a1f4-ea9b-4164-b6cd-8f871e050ed2
Tricoci University of Beauty Culture - Rockford,b0fe70b3-f198-435b-9fa4-eb2f33483bc2
Trident Technical College,161dea2b-1477-4550-b741-2138ed0cbcfb
Trident University International,a48332ef-28f6-4f27-95a7-8f7186488aaa
Trine University,ac0d9f4c-e95d-41b4-8477-e27385d1ef44
Trine University - Regional,a4a2b891-09ef-494a-b3f6-4dc5fb77f4f9
Trinidad State Junior College,574c076c-0df9-484e-93d0-e91a13130052
Trinity Baptist College,1e0c5e97-d8a3-4f14-8c03-0c3cb82e8414
Trinity Bible College,42f4854c-d49a-49c5-b8fa-b11b12bedf3c
Trinity Christian College,4dd299e3-94ec-4991-ab3c-bbbe10de98f6
Trinity College - Connecticut,027a04ef-5392-4ca6-a0f6-10634da9a0d2
Trinity College Dublin,779ba354-cbe6-4f1d-b658-b48d2b9319d5
Trinity College of Florida,abb753a9-321c-49fb-860f-f91355dd48d9
Trinity International University - Davie,821f1cd8-5347-4168-9966-28dafff1412f
Trinity International University - Deerfield,d84d2ef1-2a16-4bb8-8353-047fa9ca14c6
Trinity Law School,fe8ac9fd-8d12-4445-b5f7-d11bae3fdf3a
Trinity University - Texas,f3315e60-decf-4d24-9051-86c3a287a693
Trinity Valley Community College,f35f31da-ddc3-4835-818b-14fd1a931b55
Trinity Washington University,c77ee452-994c-4152-b5b5-82d8a68d044e
Triton College,1f201f47-cdd6-4311-8b08-667c46525f12
Trocaire College,afc1232f-adb0-4eb3-b2cb-ab3d100cf325
Troy University,48d72fb8-4653-464c-b8c0-9abf7155081a
Truckee Meadows Community College,4d43f868-0d79-4067-be54-79b60f4a5276
Truett McConnell University,b25b9d5a-0a43-4d58-a5de-2f5b8e0ae1c0
Truman State University,d4ea7326-5370-4b5e-9e5e-19cbf3c5f139
Tufts University,70c3be49-da93-43db-8f64-98dbd4e9ab46
Tulane University,fbf152a7-a7f6-4afb-9fd7-143864f74928
Tulsa Community College,d4491067-c839-4d40-9ec1-25cf36b62e5d
Tulsa Technology Center,e1904c90-04e5-4823-abe1-9ae4194d007f
Tulsa Welding School - Jacksonville,19add01b-8488-48f5-b291-e45d65b1fbea
Tulsa Welding School - Tulsa,1a824272-3bbe-4a81-9cfe-6d940f0dce03
Tunxis Community College,31852a80-2f85-45e3-8e6e-0a32271b6f81
Turtle Mountain Community College,ea0f59cf-9f89-4b3a-a40a-f22ab622afa8
Tusculum University,0376266e-42a2-41c3-8e68-5891ad0c30c1
Tuskegee University,7d5d7efb-e6ab-45ce-8118-b03268d479b9
Tyler Junior College,2063e209-563e-4b28-b86c-707d86de51dd
UEI College - Bakersfield,933252a2-b8f0-4934-b408-bb37194cbbf8
UEI College - Chula Vista,1d1ffd63-1f19-4e68-99f6-df62aaef26b8
UEI College - Fresno,d819aeff-5aad-4220-989a-f8d437e122c9
UEI College - Gardena,13edb6c0-1dca-4250-a796-3e9f0329cd32
Ultimate Medical Academy - Clearwater,cb626b71-b7db-48f1-8c07-1f0a082f7b15
Ultimate Medical Academy - Online,e73201bc-b2e6-4697-afce-263a87d2ceb5
Umpqua Community College,aefc9959-24a6-4bd8-b6ac-c21bd479974a
Union College - Kentucky,9f792260-e366-41e2-9409-187179bf974f
Union College - New York,7506bda8-994b-4e7a-a0b8-cbd64bed03bb
Union College (Nebraska),940cf13c-0f1d-45fe-8cea-df9f495f4170
Union County College,5c8925b1-351e-4bd1-9e35-1e7569facf13
Union Institute & University,73befdc9-baa9-4dfe-8909-6c1333168be8
Union Presbyterian Seminary,00b37eb8-8f70-4b32-bad2-33413566cf69
Union University,b1d0e907-5d42-4b2f-8e81-793921f34da9
Unitech Training Academy - Lafayette,493b1f8d-2295-4e5d-be36-527ae71a3c59
Unitech Training Academy - West Monroe,ccd8c2c4-39f0-4324-908b-ee2f2b4cf228
United Education Institute - Huntington Park,97c3ad76-b284-49f1-b5b9-7b1cccb64f14
United States Air Force Academy,e05deabf-5fd5-4b71-abf0-5ab0752065a6
United States Coast Guard Academy,86d9721c-0e5d-44f7-8190-5426b41f1aed
United States Merchant Marine Academy,215fc7dc-caa9-4c6b-b481-91ae254cfd4d
United States Military Academy at West Point,7a7bbc0e-4d60-47db-91c6-2525f2d7b240
United States Naval Academy,acfbad09-d55d-4101-afcf-500ce0450c89
United States Sports Academy,81e19b8b-39d9-4172-a90c-20fe60dd979e
United States University,9fe4238e-4d77-4976-bdf5-7de7e2e74233
United Tribes Technical College,fd11bb60-dd1c-4220-a6e4-a5502963f68f
Unitek College - Fremont,e73ecaa4-7b58-4ade-a666-e4c905d07272
Unity College,baaa6d43-7071-454b-982d-4b6cf5a07e65
Universal Career School,f17f1c71-e59e-4efd-8a53-925659789e0e
Universal College of Beauty - South Los Angeles,58d938d3-9bb2-416e-bdb8-65b7121994a9
Universal Spa Training Academy,a374b905-9940-4f0c-859d-22df3b16f1e5
Universal Technical Institute,e8e24978-4dc8-4dea-abd6-91d5c59e496a
Universal Technical Institute - Avondale,5d283e45-6d9d-4d47-9987-f6da41bdc874
Universal Technical Institute - Dallas/Ft. Worth,fa8a488c-ca00-44da-bced-6d7b353791cf
Universal Technical Institute - Exton,65ad046b-5b5b-488b-9b46-df43e0108f43
Universal Technical Institute - Houston,acdf665d-c1a8-45bf-8592-ce35787770ee
Universal Technical Institute - Lisle,7bd2a091-26f9-41d7-850e-4dd8c7c70e01
Universal Technical Institute - Rancho Cucamonga,5864b3e0-ceba-4eb7-8fb4-8ebb6d946689
Universal Technical Institute - Sacramento,db1f7c2e-842e-4223-bc63-ab4ec9819217
Universidad Adventista de las Antillas,1dcf1c7e-e1c2-4f13-8e6e-185901d1b450
Universidad Central Del Caribe,7a255878-2eda-4484-b288-bce6f223fe1b
Universidad Del Este,9ba81f82-d9d1-43e0-8d27-7993781b5d42
Universidad Del Turabo,dacd9f54-111a-45b8-a241-3729ddbe9419
Universidad Metropolitana,c70bc9fb-a358-4a27-ad03-9c490a51f11d
"University at Albany, SUNY",5ce22849-1698-4dbc-965e-637caf2a4969
"University at Buffalo, SUNY",9dcd22f8-baed-4826-aead-570af490c1bd
University of Aberdeen,25d3debd-5590-4396-9a30-f9cd1227cab1
University of Advancing Technology,e0c7fcc6-48b2-4aab-87f2-ae019606cc3d
University of Akron,3a9f619c-c041-4aba-a4c6-f789b057ee3f
University of Akron - Wayne College,3a3c1188-cde2-497f-b0aa-faa1da9a4a23
University of Alabama - Birmingham,f78e217a-fb90-4ff1-87cb-8cc9bbd9e75f
University of Alaska Anchorage,10140025-9fc3-45d0-b902-9521de782d2e
University of Alaska Fairbanks,8c822904-1fbe-4b33-933f-ab6d331b4df3
University of Alaska Southeast,93fda7a7-b9d6-412e-b730-d781e132f554
University of Antelope Valley,3c2bebc7-5f54-4785-8d9a-ae5a7f7492a0
University of Arizona,f1dc8d0e-2693-406c-a2bf-b626777a7809
University of Arkansas,887d7ed7-3a0a-429e-9cfd-96147fa5eb79
University of Arkansas - Fort Smith,26f8d12f-6cfb-4a5f-bd2c-feca11931866
University of Arkansas at Little Rock,5e0f87cd-227c-4dea-8b4e-1f588972fde7
University of Arkansas at Monticello,fe72b282-ffda-4b20-9f0d-90c0d6c08fe9
University of Arkansas at Pine Bluff,398cbd66-59da-4cd2-af3b-7b65d2dd5f9c
University of Arkansas Community College - Batesville,6b495d65-bf67-41e6-8bbe-b7b53c900759
University of Arkansas Community College - Hope,6b1821e7-49ff-447d-a72e-7ed817505346
University of Arkansas Community College - Morrilton,8cf97ba0-cc5a-4d18-af4b-1e881a7a7c37
University of Arkansas for Medical Sciences,485e1c10-2201-4b5d-9dd2-a2c1313e9f21
University of Baltimore,ae57a0c9-a65b-4163-a763-42c95ad9de22
University of Bridgeport,b66976b6-cfe1-4c7f-8eef-ce73b14ffe01
University of British Columbia,72665ed8-45d0-432e-80e8-098c52e4ba2f
University of Calgary,a0ff284a-142a-498d-8b33-22c905b6588e
University of California - Berkeley,09e8cd9a-f401-4c8b-a79c-f02e10ac0201
University of California - Davis,c323725c-f4bb-49c3-90d4-e35b25c46a29
University of California - Irvine,f6ebcd8a-6bf5-4c9a-bd92-bc675ff35532
University of California - Los Angeles,1d1d82cf-c659-49f0-a526-7afb85bd3a4f
University of California - Merced,ebbdf58a-bcfe-4e9b-85fa-ed13071c0e77
University of California - Riverside,3bd96e46-a63c-4585-ba02-796f127f4cef
University of California - San Diego,e4b6f153-8cd9-4ff7-ad49-c2352d47e5e6
University of California - Santa Barbara,f56abd54-4c72-4706-aa60-b7b2db1435b1
University of California - Santa Cruz,02b90d8e-3ae7-4e90-8010-bccedd518371
University of California System,712c3a5f-2747-4b3d-941b-d4f1ceb3d6b9
University of Central Arkansas,023ae5cb-59d9-40d7-a8ea-3838913a0cd9
University of Central Florida,62369217-8abf-4ff4-b8db-d1f27dcb1972
University of Central Missouri,fde4bbff-368a-40aa-875a-b41b4a62c528
University of Central Oklahoma,b9b88a2e-0178-41d8-8ef2-25009187556c
University of Charleston,08c06057-63ce-447c-bc84-b153bdc7477f
University of Chicago,20a0947f-4d4c-4c36-8e94-bf0a2ba50e4f
University of Cincinnati,c76bd867-9b37-43fe-96ae-1279d5f3875f
University of Cincinnati - Blue Ash College,1931b826-d971-4555-b623-54c2869b7d9a
University of Cincinnati - Clermont,d97fd7b8-9702-41e1-80cc-0185cf1fbb5d
University of Colorado - Boulder,6d81d181-4b7b-434c-bf08-669079673e7c
University of Colorado - Colorado Springs,124e6a5b-2560-45a1-882d-504fe59d21ae
University of Colorado Denver,d27ab0e0-17e9-4562-b987-bcc1457d45e7
University of Connecticut,b81bcc1a-38e4-469e-aee1-2084c9d7f43d
University of Connecticut - Avery Point,88144b33-5760-41ba-b5c7-bd189c04c957
University of Connecticut - Stamford,c84f9e88-95c9-4ef4-94cc-f439291f96e8
University of Connecticut - Waterbury,51033266-3acb-4d89-a808-f5d08e0fac9e
University of Dallas,e3d4751e-98d6-483b-ac91-89481256bfc7
University of Dayton,cb3dfa63-2ab6-4f7a-a218-4919f8d8b694
University of Delaware,76ef9c66-beb9-4ad6-b413-b995d78a9a4c
University of Denver,2c61d1b3-13b0-45db-87df-f3df02787d3a
University of Detroit Mercy,21f8641e-453a-43ad-9945-eec60c6d7031
University of Dubuque,685c0bed-de5a-488d-aef1-de81edd65a54
University of Evansville,3dac1572-8d55-4c8e-8f1d-6afd1556b42a
University of Findlay,bb38ad4e-b32a-4bc5-b928-0f9146bc54f9
University of Florida,a5576ab4-5b41-41d4-a687-6a0c32318e9a
University of Georgia,b7c5c6c9-6a6f-4a1f-b098-c71ddd41de83
University of Guam,659caa60-54cf-4098-aacc-187c2b8d762e
University of Hartford,5decf1a0-11be-4c8a-8473-18044525e897
University of Hawaii - Maui College,2f1f83d2-7565-46e0-9d25-e80173d6f771
University of Hawaii - West Oahu,a4124168-46e5-474a-80d2-96972a4b141d
University of Hawaii at Hilo,43db96c7-e41b-4ba9-b06e-c16e300b2c14
University of Hawaii at Manoa,1368f5bc-1447-469d-b06c-5c69a8b37a6a
University of Holy Cross,445ec550-1c0f-41db-98a4-3920cdb0d9ed
University of Houston,1e8f6bd2-1d23-4bba-992b-165f20d1def2
University of Houston - Clear Lake,b8237382-eca1-4855-8b0e-e8466f21b8a3
University of Houston - Victoria,0b09ed4f-9143-4e3c-bfd1-4229b8b860ae
University of Houston-Downtown,f4c38908-f077-4659-a1b5-c6635d25a717
University of Idaho,396a7833-3261-4b0e-ba73-ca3a037316b0
University of Illinois at Chicago,d76168c3-820c-45d2-a6d3-11bba418756b
University of Illinois at Springfield,ca055bc4-5a5c-4be8-8443-261c64edb677
University of Illinois at Urbana-Champaign,da2df813-e778-4fde-a257-55b26ec02ed3
University of Indianapolis,9a4b8a89-a37a-4460-ab1a-94f3622931d1
University of Iowa,2a7900cb-cccd-4115-b273-3a6d73aa2590
University of Jamestown,d69f5cc3-6387-42b4-839b-3d52d3e2b02c
University of Kansas,590de0f3-5f41-42c3-9d46-cc32808fa970
University of Kentucky,366832a5-05dd-47e7-9434-91ad1d86f859
University of La Verne,a1fd731f-329a-48d2-9423-0980852b7f7f
University of Louisiana - Lafayette,634346a9-f929-49aa-bbae-508f8f112cb2
University of Louisiana - Monroe,d8cb3f59-b5da-4ea3-8bf2-82e2e592bcd9
University of Louisville,3ccbb87c-1a04-431b-86fa-3471be039be9
University of Lynchburg,acad5fe1-f327-427a-9635-32ece63a0c0c
University of Maine,2cd0f55b-ef18-49af-85e4-cb5c43a0c552
University of Maine at Augusta,ae838ad3-2dd6-4a9e-9011-fd53167c8bfc
University of Maine at Farmington,47819c8e-d159-4ddf-a03e-621e22dc2eba
University of Maine at Fort Kent,2f2209cf-d15c-46d2-9c93-93bc97b46ac2
University of Maine at Machias,011acefc-1280-4cda-9575-414e68e3a3ad
University of Maine at Presque Isle,5573f13d-fefd-4f98-9090-6d11d3efcfe8
University of Mary,6c7471d0-7212-49bc-8f59-595ce0abcc4f
University of Mary Hardin-Baylor,ae89368a-d697-44ef-84a9-26b8d2d2ff11
University of Mary Washington,e51422f8-66c1-4264-a443-3d1545f03924
University of Maryland - Baltimore,247dcdd9-5818-47b5-a3f3-fbb1037212c4
University of Maryland - Baltimore County,68e77f22-ad27-473f-acd6-7a228732577f
University of Maryland - College Park,79f8ae06-8878-4e4e-87de-0301f452173a
University of Maryland - University College,65ed31e0-db36-4ec4-bb1a-73e0a38a885f
University of Maryland Eastern Shore,4f2a30ef-db6a-4201-9cb3-690f97217c2e
University of Massachusetts - Amherst,281a6b63-fdca-42bc-819d-f4e6502dd62d
University of Massachusetts - Boston,43293596-4c14-48e8-89ff-e0968527d06a
University of Massachusetts - Dartmouth,24f07ebd-4cf0-48f0-a059-d6b87dc82062
University of Massachusetts - Lowell,58126fe1-84f7-46c2-b313-1f41fff63229
University of Massachusetts Medical School Worcester,bdcd646f-390a-4a8a-ac20-4d002e6d173b
University of Memphis,13158f4a-aeeb-44e0-9573-4fcdea72ba95
University of Memphis - Lambuth,5721f65d-935a-48fe-84cb-fd5756dc34b0
University of Miami,f7397325-1b91-4a7c-a3d6-eaa23fd294ae
University of Michigan - Ann Arbor,de47f4f1-92dd-4632-8a9f-986370be041a
University of Michigan - Dearborn,df39b882-f7f5-406b-adc4-e84c8ba435c8
University of Michigan - Flint,c671ec1e-1f6f-4d0f-955a-8c8e07086ded
University of Minnesota - Crookston,7f446129-261e-4b1c-bc59-64e6c9572962
University of Minnesota - Morris,7b221df5-a49d-49e4-9acf-52e21878997e
University of Minnesota - Rochester,ecb1dae0-15db-4c26-a90a-17f2fc798e16
University of Minnesota - Twin Cities,4a4fe604-d453-446d-986a-c1de1ee249c4
University of Minnesota Duluth,cae448eb-a4c6-4e01-afd9-c2e8e8afb88b
University of Mississippi,ddb7533e-fd42-462b-8ea7-92ca5bb17476
University of Mississippi Medical Center,dc3020eb-9450-42d1-a78f-804c899675d6
University of Missouri,8cd719a3-9f66-4a61-a1eb-f2a312b02acc
University of Missouri - Kansas City,d6d22624-e98d-4f03-87d0-b80f3b72c7f8
University of Missouri - St. Louis,aac5119e-1d55-4ba6-a400-0f0516c04d9b
University of Mobile,888d286e-417b-464d-afb5-16c82444584a
University of Montana,29847b65-b92f-4a67-84af-078741efc935
University of Montana - Western,6d64180b-6e3d-4401-af46-5347038b68e1
University of Montevallo,eb4b6102-5a84-4543-a911-e9dcbdb659e7
University of Mount Olive,0da98a11-3f7d-47af-83c5-8a510dce1dc8
University of Mount Union,ba584809-7c16-45c5-8d4d-bbb61c31cea3
University of Nebraska - Lincoln,c2731dfa-36e9-438a-b5a1-5b5a783f9140
University of Nebraska at Kearney,96157503-b967-490a-ad5e-c0d0d18b2dc1
University of Nebraska at Omaha,d69617b0-6f48-4074-8122-362496298b21
University of Nebraska Medical Center,9ba98de7-b17f-413c-b992-9ec33a462027
University of Nevada - Reno,2c7eca45-1b78-45d5-9660-3ac871024218
"University of Nevada, Las Vegas",114ecb3a-6ca2-470b-8221-65f1bf0dfbd9
University of New England,a70f8ef4-e5ac-46df-9caa-3b4680c2572d
University of New Hampshire,f93307b6-206b-4b2b-b35d-82fb1988c784
University of New Hampshire - School of Law,e426e280-36d2-45cb-af7a-f87eff685da7
University of New Hampshire at Manchester,f4330e7e-4f74-45ce-b6cf-82c9ee3da7a6
University of New Haven,8f34fbf8-4b19-48f7-afa8-2ce42d051179
University of New Mexico,be4029b3-01be-4384-b24e-a20bcf1fc4aa
University of New Mexico - Gallup,52617a56-db02-4284-8e92-54e5f5ca7dc3
University of New Mexico - Los Alamos,3d0d68e9-9d02-4faf-bd67-8bd4afc79653
University of New Mexico - Valencia County,79a0c965-002d-4beb-8f95-098fc0db232a
University of New Orleans,1c736297-a3e0-415a-8016-51928becaa32
University of North Alabama,520b28fb-64db-4443-8975-377ab81767b2
University of North Carolina - Greensboro,5bab4785-9582-44a4-9f20-aead9808e5ed
University of North Carolina - Wilmington,00533a39-6bb3-4db7-81bb-0cd5d7c91079
University of North Carolina at Asheville,46694829-42ca-4eb9-a582-1184283d8eec
University of North Carolina at Chapel Hill,5712b0c1-3a40-4ea1-a324-9c4f76fefd10
University of North Carolina at Charlotte,08eb68c6-23a6-430c-8895-16121327f2b2
University of North Carolina at Pembroke,a13c42b0-586d-4007-9bde-0b82d4c8934e
University of North Carolina School of the Arts,e58c685f-2a65-4b7e-9f36-72ee94c63a4c
University of North Dakota,b13ffea8-7ed5-4389-b870-029bb8559596
University of North Florida,3e3b4110-0c43-4d56-b5f9-6c060dc07841
University of North Georgia,99dfa085-aceb-4d7f-86a6-915fd8d16484
University of North Georgia - Gainesville,e877b1b9-8dcc-417a-9389-13b385de0d6f
University of North Texas,c52d86cf-9ed3-461c-9aba-b7f10673c5cc
University of North Texas at Dallas,42c772ec-29ed-473f-8b5e-195a81fa3b81
University of Northern Colorado,090fbe90-f532-4e8f-b86b-45495372cce4
University of Northern Iowa,8fcb41bc-0e1e-4b41-a10f-e18135592bfa
University of Northwestern - St. Paul,cad1079a-12ea-411f-a342-4e8ef5d1a51d
University of Northwestern Ohio,b9952720-30b3-4f25-bd87-aafdccac5cf6
University of Notre Dame,65fdac21-46a7-4a0a-9a6c-dceb8d57e762
University of Oklahoma,b8b0b015-4c19-47e8-bc54-f704470b5d1e
University of Oklahoma Health Sciences Center,39ae1afe-9744-44d3-9d29-d358f311e627
University of Oregon,a318fffc-8494-4337-a750-37c464292a01
University of Ottawa,57cd28f3-89c4-4774-b81c-1b057355be9a
University of Pennsylvania,94161ceb-596f-4edf-891d-b99b93f96fd7
University of Phoenix,71268817-afda-41b2-a673-64367e31ed9d
University of Phoenix - Colorado,2a6fc279-b32e-4bee-9e7e-84e3c6cf0f42
University of Phoenix - Hawaii,f8f5e46a-6b78-4249-81b0-62685fc8c0e6
University of Phoenix - Online,8adad0b0-5973-4b29-b11a-ec043a00771b
University of Phoenix - Texas,bf526239-638f-4216-9559-ccb32e8581ae
University of Pikeville,81e60cee-853e-4ae7-a948-0784ad0f60dc
University of Pittsburgh,2c12263a-b1ae-46ce-9dc4-d666a58ffe12
University of Pittsburgh - Bradford,6a85aad2-b511-4c2e-bce1-cf55f28d00ef
University of Pittsburgh - Greensburg,6d1e79e7-e10d-4714-a35b-4d26aefa7b7d
University of Pittsburgh - Johnstown,37b0b5c4-ff20-4d65-902b-a429dffc1053
University of Pittsburgh - Titusville,a5bce378-fc81-4ea2-8aa2-6cae98bd2dfc
University of Portland,660f3659-7387-4d8b-91d7-a3c56fd9f684
University of Providence,8f5e7d57-91a7-4d0a-966c-cde8ef9d2cc1
University of Puerto Rico - Aguadilla,3c1acb35-ed47-4a98-bef3-0924553bcf8e
University of Puerto Rico - Arecibo,1409ca75-8ded-410e-946a-bdc851a42c68
University of Puerto Rico - Bayamon,937552d9-3323-46fe-9701-4cfeedf9bd58
University of Puerto Rico - Carolina,4240d6b6-e9e4-491e-b01f-896ddd00366c
University of Puerto Rico - Cayey,fc553976-9f19-474f-93c8-488437698561
University of Puerto Rico - Humacao,b04be16c-d21d-4904-968d-37c1083826ee
University of Puerto Rico - Mayaguez,67effd70-4aa8-4080-94e5-37ff1a1bbe96
University of Puerto Rico - Medical Sciences,dbf75e46-ae15-4d60-81fa-e4e384240ad6
University of Puerto Rico - Ponce,c785c7fe-8f08-44dc-9c19-a682bae9d60b
University of Puerto Rico - Rio Piedras,0dbce4cf-b166-4b47-9414-e3ee223ef2a6
University of Puerto Rico - Utuado,39e19f72-ec3b-4ed0-81f1-ec0b1b1a9373
University of Puget Sound,7283a37d-8440-4c00-b86c-78c5038a0791
University of Redlands,d362130b-10d2-4a6a-8383-778916645da0
University of Rhode Island,cfb3905f-e15e-4b67-81b0-8a26d5159acf
University of Richmond,94a3b32f-7213-4ea2-bc3a-5aa612b3850c
University of Rio Grande,d3f48335-af32-45d5-8e1f-d2d9e1ab9909
University of Rochester,33c56235-ee48-45b1-94fa-34556cdf84bd
University of Sacred Heart,9d6820c1-6740-4923-a170-31c24b3f6050
University of Saint Francis - Indiana,67e0c6c7-e995-48d4-a50a-d4d3bb9cde55
University of Saint Joseph,cc3a8fce-cec8-4fc2-90a7-9f10bcbdf26b
University of Saint Mary,d5eaf9d2-a832-48f6-9a88-3146c8a215b5
University of Saint Mary of the Lake,d069bf37-4ca3-4c93-a77a-f5cbd281e500
University of San Diego,62f0c452-9441-4c5b-b83d-cd8de1a7527c
University of San Francisco,72a41b41-aadc-45ea-bf78-592becb4f1b7
University of Science & Arts of Oklahoma,78e07be3-33fe-4dd4-a7b5-b027767f8ed8
University of Scranton,bdac122e-a35a-4b98-81df-b60b0070f01d
University of Sioux Falls,30b9069e-7dcd-4207-a085-77d8a863ee29
University of South Alabama,708ca9a9-a366-4de1-a0f9-6acd38b8ca47
University of South Carolina,0b914389-d868-4ecf-970e-60ac8353dde1
University of South Carolina - Beaufort,22a5900b-ae88-4148-bc58-c35bb8f187d0
University of South Carolina - Lancaster,09b40644-3f3c-4a88-9681-dde980836e96
University of South Carolina - Salkehatchie,9d7ac9bd-bc28-48b3-a2a2-a72e85fd62b1
University of South Carolina - Union,2b330cf0-0376-43d6-8df0-0d37be6b8690
University of South Carolina - Upstate,fb446f79-3b4c-494d-8166-4d9d809e5f7b
University of South Carolina Aiken,64b242d7-2213-43f7-91eb-710d3b385d72
